id,statuses_count,followers_count,friends_count,favourites_count,listed_count,lang,updated,ratio,result
498042431,100,35,76,3,0,it,14-02-15 10:54,2.171428571,TRUE_account
498054058,919,15,90,3,0,de,14-02-15 10:54,6,TRUE_account
787115406,8382,1000,1842,1562,6,it,14-02-15 10:54,1.842,TRUE_account
498358491,169,13,41,3,0,en,14-02-15 10:54,3.153846154,TRUE_account
466489818,863,243,904,5,1,it,14-02-15 10:54,3.720164609,TRUE_account
466686655,83,58,207,20,0,it,14-02-15 10:54,3.568965517,TRUE_account
498814013,958,277,403,10,1,it,14-02-15 10:54,1.454873646,TRUE_account
466712165,7739,541,276,154,1,it,14-02-15 10:54,0.510166359,TRUE_account
498826553,1387,55,129,56,1,it,14-02-15 10:54,2.345454545,TRUE_account
466756548,500,35,105,2,0,it,14-02-15 10:54,3,TRUE_account
1020696912,229,32,145,6,0,it,14-02-15 10:54,4.53125,TRUE_account
498935613,7,11,49,0,0,it,14-02-15 10:54,4.454545455,TRUE_account
1022226144,1788,28,97,340,0,it,14-02-15 10:54,3.464285714,TRUE_account
573690882,429,21,118,8,0,it,14-02-15 10:54,5.619047619,TRUE_account
573749510,14,2,6,0,0,it,14-02-15 10:54,3,TRUE_account
791874462,468,5,12,1,0,it,14-02-15 10:54,2.4,TRUE_account
792462121,155,45,173,10,0,it,14-02-15 10:54,3.844444444,TRUE_account
792517914,4904,734,808,29,0,it,14-02-15 10:54,1.100817439,TRUE_account
468198674,3340,120,301,5,2,it,14-02-15 10:54,2.508333333,TRUE_account
499996521,5436,150,95,4167,2,it,14-02-15 10:54,0.633333333,TRUE_account
574385968,211,84,402,15,0,it,14-02-15 10:54,4.785714286,TRUE_account
500246041,2538,199,188,473,0,en,14-02-15 10:54,0.944723618,TRUE_account
794406714,768,63,187,261,0,it,14-02-15 10:54,2.968253968,TRUE_account
574488060,968,125,235,325,1,it,14-02-15 10:54,1.88,TRUE_account
794598979,456,23,55,0,0,it,14-02-15 10:54,2.391304348,TRUE_account
795590899,9,67,555,2,1,it,14-02-15 10:54,8.28358209,TRUE_account
796144921,152,3,18,0,0,it,14-02-15 10:54,6,TRUE_account
501094162,1343,41,45,5,0,it,14-02-15 10:54,1.097560976,TRUE_account
501128285,1048,314,659,139,1,it,14-02-15 10:54,2.098726115,TRUE_account
469580096,713,43,77,0,0,it,14-02-15 10:54,1.790697674,TRUE_account
797833478,16,31,207,1,0,it,14-02-15 10:54,6.677419355,TRUE_account
470227974,1041,115,206,52,0,it,14-02-15 10:54,1.791304348,TRUE_account
470232795,20686,1859,1856,1697,1,it,14-02-15 10:54,0.998386229,TRUE_account
470254611,4178,169,322,780,0,it,14-02-15 10:54,1.905325444,TRUE_account
470379248,1277,300,1019,0,1,it,14-02-15 10:54,3.396666667,TRUE_account
502037826,573,46,109,9,0,it,14-02-15 10:54,2.369565217,TRUE_account
800130746,90,10,22,0,0,es,14-02-15 10:54,2.2,TRUE_account
800457696,102,25,160,0,0,it,14-02-15 10:54,6.4,TRUE_account
502315142,3280,651,912,1712,4,it,14-02-15 10:54,1.400921659,TRUE_account
470868745,190,12,41,12,0,it,14-02-15 10:54,3.416666667,TRUE_account
502774039,147,22,38,1,0,it,14-02-15 10:54,1.727272727,TRUE_account
1030992019,5109,246,408,469,0,it,14-02-15 10:54,1.658536585,TRUE_account
1031110604,561,423,391,302,2,it,14-02-15 10:54,0.924349882,TRUE_account
471093612,6948,2059,371,492,42,it,14-02-15 10:54,0.180184556,TRUE_account
801510450,726,237,816,144,1,it,14-02-15 10:54,3.443037975,TRUE_account
471203497,2228,48,164,1,1,it,14-02-15 10:54,3.416666667,TRUE_account
1032386005,186,40,152,0,0,en,14-02-15 10:54,3.8,TRUE_account
503425054,3209,1193,1987,12,8,it,14-02-15 10:54,1.665549036,TRUE_account
577422947,489,276,448,216,0,it,14-02-15 10:54,1.623188406,TRUE_account
1033055161,989,34,105,1,1,it,14-02-15 10:54,3.088235294,TRUE_account
471422290,140,198,171,12,3,it,14-02-15 10:54,0.863636364,TRUE_account
471533963,6720,287,671,1597,0,it,14-02-15 10:54,2.337979094,TRUE_account
471826933,325,139,235,185,1,it,14-02-15 10:54,1.690647482,TRUE_account
471992869,9282,646,646,811,4,it,14-02-15 10:54,1,TRUE_account
578916985,68,31,95,44,0,it,14-02-15 10:54,3.064516129,TRUE_account
472765052,709,248,707,12,2,it,14-02-15 10:54,2.850806452,TRUE_account
472778739,6469,437,606,2913,3,it,14-02-15 10:54,1.386727689,TRUE_account
473043012,1223,70,161,0,0,it,14-02-15 10:54,2.3,TRUE_account
506055335,6181,93,161,353,0,it,14-02-15 10:54,1.731182796,TRUE_account
1037178583,133,37,108,28,0,it,14-02-15 10:54,2.918918919,TRUE_account
1037384052,500,39,41,5,0,it,14-02-15 10:54,1.051282051,TRUE_account
506501965,281,64,157,25,2,it,14-02-15 10:54,2.453125,TRUE_account
581136968,174,54,112,5,2,it,14-02-15 10:54,2.074074074,TRUE_account
474043803,985,77,229,295,0,it,14-02-15 10:54,2.974025974,TRUE_account
581407038,688,49,186,42,0,it,14-02-15 10:54,3.795918367,TRUE_account
507498746,1088,117,295,12,0,it,14-02-15 10:54,2.521367521,TRUE_account
1038384050,364,32,110,16,0,it,14-02-15 10:54,3.4375,TRUE_account
1039093681,465,24,150,133,0,it,14-02-15 10:54,6.25,TRUE_account
813467726,1302,253,608,1,1,it,14-02-15 10:54,2.403162055,TRUE_account
582954523,109,60,168,12,0,it,14-02-15 10:54,2.8,TRUE_account
509056809,794,105,480,0,1,it,14-02-15 10:54,4.571428571,TRUE_account
583205235,130,30,127,148,0,it,14-02-15 10:54,4.233333333,TRUE_account
509320296,226,40,114,45,0,it,14-02-15 10:54,2.85,TRUE_account
510047880,1923,1798,1876,37,5,it,14-02-15 10:54,1.043381535,TRUE_account
1041823142,579,21,18,2,0,it,14-02-15 10:54,0.857142857,TRUE_account
1042842432,7074,471,759,6102,4,it,14-02-15 10:54,1.611464968,TRUE_account
476760491,409,74,122,0,0,it,14-02-15 10:54,1.648648649,TRUE_account
476800666,877,99,715,15,0,it,14-02-15 10:54,7.222222222,TRUE_account
585439502,1601,298,399,876,5,it,14-02-15 10:54,1.338926174,TRUE_account
477006767,540,35,89,51,0,it,14-02-15 10:54,2.542857143,TRUE_account
1044916752,632,31,99,203,0,en,14-02-15 10:54,3.193548387,TRUE_account
512362882,118,15,71,1,0,it,14-02-15 10:54,4.733333333,TRUE_account
477309080,844,149,121,67,1,it,14-02-15 10:54,0.812080537,TRUE_account
585849333,65,12,111,0,0,it,14-02-15 10:54,9.25,TRUE_account
477552640,242,27,128,119,0,it,14-02-15 10:54,4.740740741,TRUE_account
512455607,1912,34,194,8,0,it,14-02-15 10:54,5.705882353,TRUE_account
585968039,14010,1192,1088,1965,14,it,14-02-15 10:54,0.912751678,TRUE_account
477660093,98,22,119,2,0,it,14-02-15 10:54,5.409090909,TRUE_account
477824021,340,64,94,6,0,it,14-02-15 10:54,1.46875,TRUE_account
1047668299,30,28,88,0,0,it,14-02-15 10:54,3.142857143,TRUE_account
586584556,83,34,133,5,0,it,14-02-15 10:54,3.911764706,TRUE_account
825336607,705,1110,991,287,8,it,14-02-15 10:54,0.892792793,TRUE_account
513726022,2179,481,745,287,3,it,14-02-15 10:54,1.548856549,TRUE_account
587326472,1634,38,101,34,0,it,14-02-15 10:54,2.657894737,TRUE_account
587515464,700,36,204,9,0,it,14-02-15 10:54,5.666666667,TRUE_account
587569514,676,61,227,169,1,it,14-02-15 10:54,3.721311475,TRUE_account
1050665527,20,4,42,2,0,it,14-02-15 10:54,10.5,TRUE_account
827287514,215,54,210,2,1,it,14-02-15 10:54,3.888888889,TRUE_account
587665339,1958,142,203,1247,3,it,14-02-15 10:54,1.429577465,TRUE_account
1052685680,188,204,610,3,0,it,14-02-15 10:54,2.990196078,TRUE_account
829400054,4170,1780,1697,483,24,it,14-02-15 10:54,0.953370787,TRUE_account
515271142,1529,70,121,490,0,it,14-02-15 10:54,1.728571429,TRUE_account
831741072,462,92,627,128,0,it,14-02-15 10:54,6.815217391,TRUE_account
516038414,16776,410,516,2338,5,it,14-02-15 10:54,1.258536585,TRUE_account
834186096,5339,253,181,3872,0,it,14-02-15 10:54,0.71541502,TRUE_account
516737722,320,29,31,0,0,it,14-02-15 10:54,1.068965517,TRUE_account
516811154,106,45,167,0,0,it,14-02-15 10:54,3.711111111,TRUE_account
835249056,103,19,52,0,0,it,14-02-15 10:54,2.736842105,TRUE_account
835763546,85,6,80,42,0,it,14-02-15 10:54,13.33333333,TRUE_account
517073805,166,60,284,9,0,it,14-02-15 10:54,4.733333333,TRUE_account
517400735,4855,893,2000,102,2,it,14-02-15 10:54,2.239641657,TRUE_account
1058497004,22,51,177,0,0,it,14-02-15 10:54,3.470588235,TRUE_account
517883021,6573,271,280,1143,4,it,14-02-15 10:54,1.033210332,TRUE_account
838292834,550,50,195,22,0,it,14-02-15 10:54,3.9,TRUE_account
591104103,619,54,93,639,1,it,14-02-15 10:54,1.722222222,TRUE_account
1059054242,486,26,159,1,0,it,14-02-15 10:54,6.115384615,TRUE_account
841859053,169,30,56,21,0,it,14-02-15 10:54,1.866666667,TRUE_account
592579646,1127,93,172,42,1,it,14-02-15 10:54,1.849462366,TRUE_account
1062916164,5025,190,164,243,1,it,14-02-15 10:54,0.863157895,TRUE_account
593546714,1726,92,97,707,0,it,14-02-15 10:54,1.054347826,TRUE_account
845102904,1587,312,1200,2,1,it,14-02-15 10:54,3.846153846,TRUE_account
1064278820,37,20,142,4,0,it,14-02-15 10:54,7.1,TRUE_account
1064992789,419,21,116,22,0,it,14-02-15 10:54,5.523809524,TRUE_account
594583577,360,44,102,1,0,it,14-02-15 10:54,2.318181818,TRUE_account
594651076,778,50,67,6,0,tr,14-02-15 10:54,1.34,TRUE_account
594683175,1153,129,156,81,1,it,14-02-15 10:54,1.209302326,TRUE_account
848909828,74,20,37,0,0,it,14-02-15 10:54,1.85,TRUE_account
522925470,2551,180,637,187,1,it,14-02-15 10:54,3.538888889,TRUE_account
1065760964,1568,705,1249,489,1,it,14-02-15 10:54,1.771631206,TRUE_account
594960544,919,82,371,264,0,it,14-02-15 10:54,4.524390244,TRUE_account
523331583,3412,10116,246,198,0,it,14-02-15 10:54,0.024317912,TRUE_account
523680032,325,175,149,2,4,it,14-02-15 10:54,0.851428571,TRUE_account
595539789,9717,546,646,1543,2,it,14-02-15 10:54,1.183150183,TRUE_account
851233315,1367,404,1015,2,4,it,14-02-15 10:54,2.512376238,TRUE_account
524820621,682,39,124,12,0,it,14-02-15 10:54,3.179487179,TRUE_account
524836438,2576,63,83,448,1,it,14-02-15 10:54,1.317460317,TRUE_account
852611210,1288,241,663,94,1,it,14-02-15 10:54,2.751037344,TRUE_account
596540298,73,7,18,1,0,it,14-02-15 10:54,2.571428571,TRUE_account
1069178154,4898,1498,1478,670,9,it,14-02-15 10:54,0.986648865,TRUE_account
597381176,113,104,369,0,1,it,14-02-15 10:54,3.548076923,TRUE_account
526482947,2492,490,567,17,2,it,14-02-15 10:54,1.157142857,TRUE_account
855282331,2711,160,292,1128,0,it,14-02-15 10:54,1.825,TRUE_account
1070376564,1105,422,463,1015,3,it,14-02-15 10:54,1.097156398,TRUE_account
1070682204,228,23,85,258,0,it,14-02-15 10:54,3.695652174,TRUE_account
856270100,106,3,10,0,0,it,14-02-15 10:54,3.333333333,TRUE_account
1071137462,56,62,414,1,0,it,14-02-15 10:54,6.677419355,TRUE_account
857857747,6016,430,503,795,2,it,14-02-15 10:54,1.169767442,TRUE_account
1072217274,247,314,278,94,1,it,14-02-15 10:54,0.885350318,TRUE_account
858190442,370,69,143,42,0,it,14-02-15 10:54,2.072463768,TRUE_account
528501469,68,56,533,10,0,it,14-02-15 10:54,9.517857143,TRUE_account
858836726,114,47,87,11,0,it,14-02-15 10:54,1.85106383,TRUE_account
599343100,1396,50,341,5,0,it,14-02-15 10:54,6.82,TRUE_account
1074439423,154,19,120,17,0,it,14-02-15 10:54,6.315789474,TRUE_account
599940695,5507,1945,195,1,39,it,14-02-15 10:54,0.100257069,TRUE_account
600090702,4112,1113,1304,5155,2,it,14-02-15 10:54,1.171608266,TRUE_account
529563591,120,24,83,16,0,it,14-02-15 10:54,3.458333333,TRUE_account
529711103,421,104,187,20,0,it,14-02-15 10:54,1.798076923,TRUE_account
862068776,116,52,201,4,0,it,14-02-15 10:54,3.865384615,TRUE_account
862114981,389,164,522,169,0,it,14-02-15 10:54,3.182926829,TRUE_account
531280420,1033,181,279,6,8,it,14-02-15 10:54,1.541436464,TRUE_account
601192738,574,112,359,39,0,it,14-02-15 10:54,3.205357143,TRUE_account
863369492,683,67,440,187,0,es,14-02-15 10:54,6.567164179,TRUE_account
601256893,897,17,90,0,0,it,14-02-15 10:54,5.294117647,TRUE_account
531442979,1219,80,169,52,1,it,14-02-15 10:54,2.1125,TRUE_account
531640494,87,195,335,11,1,it,14-02-15 10:54,1.717948718,TRUE_account
601810260,862,127,266,405,0,it,14-02-15 10:54,2.094488189,TRUE_account
602182097,1393,29,100,31,0,it,14-02-15 10:54,3.448275862,TRUE_account
602212821,292,90,176,62,1,it,14-02-15 10:54,1.955555556,TRUE_account
1081092084,29,6,48,0,0,it,14-02-15 10:54,8,TRUE_account
533130509,32109,1617,1993,6836,4,it,14-02-15 10:54,1.232529375,TRUE_account
1082746016,31,9,22,1,0,it,14-02-15 10:54,2.444444444,TRUE_account
1082796816,465,13,36,37,0,it,14-02-15 10:54,2.769230769,TRUE_account
533552597,11258,285,512,3274,1,it,14-02-15 10:54,1.796491228,TRUE_account
1084115989,185,101,133,22,1,it,14-02-15 10:54,1.316831683,TRUE_account
603836322,296,41,105,5,0,it,14-02-15 10:54,2.56097561,TRUE_account
868645789,609,71,322,38,0,it,14-02-15 10:54,4.535211268,TRUE_account
868757713,7122,564,705,169,5,it,14-02-15 10:54,1.25,TRUE_account
868906542,2069,188,725,1095,0,it,14-02-15 10:54,3.856382979,TRUE_account
535140940,1242,717,1092,370,2,it,14-02-15 10:54,1.523012552,TRUE_account
869587356,790,69,220,75,0,it,14-02-15 10:54,3.188405797,TRUE_account
535333357,1906,381,1428,30,0,it,14-02-15 10:54,3.748031496,TRUE_account
870391651,165,132,50,26,0,it,14-02-15 10:54,0.378787879,TRUE_account
1087095313,171,50,266,100,0,it,14-02-15 10:54,5.32,TRUE_account
605296679,178,48,157,6,0,it,14-02-15 10:54,3.270833333,TRUE_account
1089293960,503,546,1224,1,4,it,14-02-15 10:54,2.241758242,TRUE_account
1089449275,54,28,126,0,0,it,14-02-15 10:54,4.5,TRUE_account
1090138922,103,88,229,109,0,it,14-02-15 10:54,2.602272727,TRUE_account
1091884188,48,12,66,1,0,it,14-02-15 10:54,5.5,TRUE_account
538287562,1651,16,55,5,0,it,14-02-15 10:54,3.4375,TRUE_account
876501625,6897,766,776,4131,3,it,14-02-15 10:54,1.01305483,TRUE_account
608022298,967,78,142,130,0,it,14-02-15 10:54,1.820512821,TRUE_account
877925696,812,466,911,169,1,it,14-02-15 10:54,1.954935622,TRUE_account
878747629,1391,50,144,104,0,it,14-02-15 10:54,2.88,TRUE_account
1095958825,45,153,36,1,4,it,14-02-15 10:54,0.235294118,TRUE_account
1096575422,621,54,109,94,0,it,14-02-15 10:54,2.018518519,TRUE_account
880855315,1112,87,222,63,0,it,14-02-15 10:54,2.551724138,TRUE_account
609496197,1371,32,143,21,0,it,14-02-15 10:54,4.46875,TRUE_account
882148280,440,98,770,2,0,it,14-02-15 10:54,7.857142857,TRUE_account
540803768,745,195,554,2,0,it,14-02-15 10:54,2.841025641,TRUE_account
1099363334,789,32,68,58,0,it,14-02-15 10:54,2.125,TRUE_account
610747900,62,10,58,1,1,it,14-02-15 10:54,5.8,TRUE_account
610861270,189,26,91,8,0,it,14-02-15 10:54,3.5,TRUE_account
610896066,2227,158,628,331,0,it,14-02-15 10:54,3.974683544,TRUE_account
885222252,1124,166,1440,91,0,it,14-02-15 10:54,8.674698795,TRUE_account
611783684,323,67,319,0,1,it,14-02-15 10:54,4.76119403,TRUE_account
542151024,2414,109,327,67,3,it,14-02-15 10:54,3,TRUE_account
612645350,439,49,91,64,0,it,14-02-15 10:54,1.857142857,TRUE_account
613523546,147,21,90,0,0,it,14-02-15 10:54,4.285714286,TRUE_account
889616856,672,173,412,170,0,it,14-02-15 10:54,2.38150289,TRUE_account
613553896,1680,110,190,851,2,it,14-02-15 10:54,1.727272727,TRUE_account
543842787,45,15,84,0,0,it,14-02-15 10:54,5.6,TRUE_account
1105975490,18,8,80,0,0,it,14-02-15 10:54,10,TRUE_account
544470195,4198,319,298,2720,1,it,14-02-15 10:54,0.934169279,TRUE_account
545269203,51,33,96,1,0,it,14-02-15 10:54,2.909090909,TRUE_account
545291748,21,12,106,0,0,it,14-02-15 10:54,8.833333333,TRUE_account
546039069,4900,171,371,272,0,it,14-02-15 10:54,2.169590643,TRUE_account
546367438,762,71,280,78,0,it,14-02-15 10:54,3.943661972,TRUE_account
546885822,298,37,96,714,1,it,14-02-15 10:54,2.594594595,TRUE_account
1111771471,190,76,198,8,0,it,14-02-15 10:54,2.605263158,TRUE_account
547141135,1138,65,115,2,1,it,14-02-15 10:54,1.769230769,TRUE_account
618038687,1373,68,84,86,0,it,14-02-15 10:54,1.235294118,TRUE_account
547477084,825,93,185,10,0,it,14-02-15 10:54,1.989247312,TRUE_account
900040604,571,859,280,28,11,it,14-02-15 10:54,0.325960419,TRUE_account
618382051,948,35,332,201,1,it,14-02-15 10:54,9.485714286,TRUE_account
547680256,19396,915,638,234,11,it,14-02-15 10:54,0.69726776,TRUE_account
547811916,882,147,296,46,5,it,14-02-15 10:54,2.013605442,TRUE_account
548605379,376,86,161,0,1,it,14-02-15 10:54,1.872093023,TRUE_account
548727018,7076,386,736,11277,1,it,14-02-15 10:54,1.906735751,TRUE_account
1116460440,1315,71,107,83,0,it,14-02-15 10:54,1.507042254,TRUE_account
620243872,3203,694,886,375,0,it,14-02-15 10:54,1.276657061,TRUE_account
1119028134,276,47,188,19,1,it,14-02-15 10:54,4,TRUE_account
621741580,18470,444,329,5848,8,it,14-02-15 10:54,0.740990991,TRUE_account
621971039,106,230,174,49,0,it,14-02-15 10:54,0.756521739,TRUE_account
622239105,121,175,1187,16,0,it,14-02-15 10:54,6.782857143,TRUE_account
908843828,360,18,65,5,0,it,14-02-15 10:54,3.611111111,TRUE_account
1124327604,151,10,32,23,0,it,14-02-15 10:54,3.2,TRUE_account
624420623,1473,108,250,7,2,it,14-02-15 10:54,2.314814815,TRUE_account
624543149,209,30,301,6,0,it,14-02-15 10:54,10.03333333,TRUE_account
1127430120,343,76,171,290,0,it,14-02-15 10:54,2.25,TRUE_account
913455692,243,117,106,26,0,it,14-02-15 10:54,0.905982906,TRUE_account
914725128,260,28,200,61,0,it,14-02-15 10:54,7.142857143,TRUE_account
1129520276,10,8,35,0,0,it,14-02-15 10:54,4.375,TRUE_account
915739543,1074,31,89,58,0,it,14-02-15 10:54,2.870967742,TRUE_account
1130868744,34,72,123,3,0,it,14-02-15 10:54,1.708333333,TRUE_account
1130960574,511,82,228,91,2,it,14-02-15 10:54,2.780487805,TRUE_account
917243564,132,26,115,0,0,it,14-02-15 10:54,4.423076923,TRUE_account
1132376958,104,11,75,0,0,it,14-02-15 10:54,6.818181818,TRUE_account
918001130,84,9,93,0,0,it,14-02-15 10:54,10.33333333,TRUE_account
1133943835,133,32,71,10,0,it,14-02-15 10:54,2.21875,TRUE_account
627845498,12046,208,267,1356,0,it,14-02-15 10:54,1.283653846,TRUE_account
918993840,736,26,58,7,0,it,14-02-15 10:54,2.230769231,TRUE_account
628453024,2065,473,1391,588,0,it,14-02-15 10:54,2.940803383,TRUE_account
920600658,5036,178,901,1057,1,it,14-02-15 10:54,5.061797753,TRUE_account
1137300811,134,34,97,21,0,it,14-02-15 10:54,2.852941176,TRUE_account
629661106,131,79,321,19,1,it,14-02-15 10:54,4.063291139,TRUE_account
631128691,1693,52,154,34,0,it,14-02-15 10:54,2.961538462,TRUE_account
631876055,1688,640,1448,23,1,it,14-02-15 10:54,2.2625,TRUE_account
632045063,172,17,50,1,0,it,14-02-15 10:54,2.941176471,TRUE_account
924714103,1008,14,36,0,0,it,14-02-15 10:54,2.571428571,TRUE_account
632296235,2236,133,272,953,0,it,14-02-15 10:54,2.045112782,TRUE_account
632419314,101,139,962,41,0,it,14-02-15 10:54,6.920863309,TRUE_account
632742781,42715,3335,3313,44349,31,it,14-02-15 10:54,0.993403298,TRUE_account
632805096,44,2,32,0,0,it,14-02-15 10:54,16,TRUE_account
633105430,693,101,299,20,0,it,14-02-15 10:54,2.96039604,TRUE_account
928712431,650,18,106,74,0,it,14-02-15 10:54,5.888888889,TRUE_account
1151295038,95,14,123,3,0,it,14-02-15 10:54,8.785714286,TRUE_account
636107261,78,57,207,3,0,it,14-02-15 10:54,3.631578947,TRUE_account
930035833,4444,874,797,1,1,it,14-02-15 10:54,0.911899314,TRUE_account
932445193,419,150,341,135,0,it,14-02-15 10:54,2.273333333,TRUE_account
702445104,4759,151,237,4,2,it,14-02-15 10:54,1.569536424,TRUE_account
702727668,11910,1068,880,7280,10,it,14-02-15 10:54,0.823970037,TRUE_account
934466887,236,39,165,620,0,it,14-02-15 10:54,4.230769231,TRUE_account
934949900,186,111,198,0,0,it,14-02-15 10:54,1.783783784,TRUE_account
936597188,349,51,176,98,0,it,14-02-15 10:54,3.450980392,TRUE_account
705736374,232,18,60,3,0,en,14-02-15 10:54,3.333333333,TRUE_account
936902059,767,124,237,1,1,it,14-02-15 10:54,1.911290323,TRUE_account
706819428,2768,5331,285,699,45,it,14-02-15 10:54,0.053460889,TRUE_account
707526853,6752,177,205,97,0,it,14-02-15 10:54,1.15819209,TRUE_account
708429391,2213,162,97,7,1,it,14-02-15 10:54,0.598765432,TRUE_account
938838264,36,17,49,0,0,it,14-02-15 10:54,2.882352941,TRUE_account
939438061,26,8,23,1,0,it,14-02-15 10:54,2.875,TRUE_account
939617401,854,37,260,26,0,it,14-02-15 10:54,7.027027027,TRUE_account
711216631,436,41,232,22,2,it,14-02-15 10:54,5.658536585,TRUE_account
714240744,260,56,96,10,2,it,14-02-15 10:54,1.714285714,TRUE_account
1168487113,80,30,161,0,0,it,14-02-15 10:54,5.366666667,TRUE_account
716206832,646,137,390,13,1,it,14-02-15 10:54,2.846715328,TRUE_account
944648335,96,26,51,0,0,it,14-02-15 10:54,1.961538462,TRUE_account
944979661,36,16,67,1,1,it,14-02-15 10:54,4.1875,TRUE_account
947255689,16,9,40,0,0,it,14-02-15 10:54,4.444444444,TRUE_account
1179541274,38,10,22,0,0,it,14-02-15 10:54,2.2,TRUE_account
951290342,70,22,106,1,0,it,14-02-15 10:54,4.818181818,TRUE_account
951523590,377,83,425,72,0,it,14-02-15 10:54,5.120481928,TRUE_account
952055166,392,23,57,38,1,it,14-02-15 10:54,2.47826087,TRUE_account
953315216,986,77,306,393,0,it,14-02-15 10:54,3.974025974,TRUE_account
1187572176,191,13,68,1,0,it,14-02-15 10:54,5.230769231,TRUE_account
1188730825,9,8,21,12,0,it,14-02-15 10:54,2.625,TRUE_account
955497098,343,11,24,4,0,it,14-02-15 10:54,2.181818182,TRUE_account
1189056510,15,17,92,0,0,it,14-02-15 10:54,5.411764706,TRUE_account
955806343,294,179,284,5,0,it,14-02-15 10:54,1.586592179,TRUE_account
1193292998,34,10,50,1,1,it,14-02-15 10:54,5,TRUE_account
958530558,1102,189,164,3,1,it,14-02-15 10:54,0.867724868,TRUE_account
961125284,96,37,135,29,0,it,14-02-15 10:54,3.648648649,TRUE_account
962847698,242,10,63,36,0,it,14-02-15 10:54,6.3,TRUE_account
1204191037,293,57,53,2,2,it,14-02-15 10:54,0.929824561,TRUE_account
1204535834,244,18,40,112,0,it,14-02-15 10:54,2.222222222,TRUE_account
964996225,2312,394,498,906,2,it,14-02-15 10:54,1.263959391,TRUE_account
1205795042,3439,474,446,4696,2,it,14-02-15 10:54,0.94092827,TRUE_account
1205923694,392,129,335,303,1,it,14-02-15 10:54,2.596899225,TRUE_account
968446106,208,25,91,50,0,it,14-02-15 10:54,3.64,TRUE_account
970505658,44,32,55,2,2,it,14-02-15 10:54,1.71875,TRUE_account
971576125,509,120,100,6,1,it,14-02-15 10:54,0.833333333,TRUE_account
1216631100,10,16,124,0,0,it,14-02-15 10:54,7.75,TRUE_account
1219155151,14,19,50,0,0,it,14-02-15 10:54,2.631578947,TRUE_account
1219247983,10,8,42,0,0,it,14-02-15 10:54,5.25,TRUE_account
1219743308,79,16,75,10,0,it,14-02-15 10:54,4.6875,TRUE_account
974171288,685,83,249,756,1,it,14-02-15 10:54,3,TRUE_account
974190704,603,68,122,60,0,it,14-02-15 10:54,1.794117647,TRUE_account
974558708,324,28,208,145,2,it,14-02-15 10:54,7.428571429,TRUE_account
976068038,259,50,76,43,0,it,14-02-15 10:54,1.52,TRUE_account
976844444,591,1061,1653,227,2,it,14-02-15 10:54,1.557964185,TRUE_account
977265403,109,274,253,2,13,it,14-02-15 10:54,0.923357664,TRUE_account
981556177,53,8,91,37,0,it,14-02-15 10:54,11.375,TRUE_account
15350901,4728,625,580,27,25,it,14-02-15 10:54,0.928,TRUE_account
407818010,1585,963,561,1823,0,it,14-02-15 10:54,0.582554517,TRUE_account
422226730,25661,1245,1242,12720,23,it,14-02-15 10:54,0.997590361,TRUE_account
425138781,6514,1289,885,443,14,it,14-02-15 10:54,0.686578743,TRUE_account
120720544,15795,6403,5835,10365,28,it,14-02-15 10:54,0.911291582,TRUE_account
187536784,12826,5109,63,1890,54,en,14-02-15 10:54,0.01233118,TRUE_account
197602470,1365,258,342,3,8,it,14-02-15 10:54,1.325581395,TRUE_account
207070244,49836,1382,1006,387,11,en,14-02-15 10:54,0.727930535,TRUE_account
216522413,19172,4573,831,4845,77,it,14-02-15 10:54,0.181718784,TRUE_account
259680844,194,46,107,6,2,en,14-02-15 10:54,2.326086957,TRUE_account
301919327,5385,308,310,97,6,de,14-02-15 10:54,1.006493506,TRUE_account
517625408,138,105,48,4,2,it,14-02-15 10:54,0.457142857,TRUE_account
327900613,8910,111437,4071,2214,54,it,14-02-15 10:54,0.036531852,TRUE_account
522582939,78338,2800,2406,27726,48,it,14-02-15 10:54,0.859285714,TRUE_account
541037205,428,61,78,8,6,it,14-02-15 10:54,1.278688525,TRUE_account
549083012,1166,354,279,40,2,it,14-02-15 10:54,0.788135593,TRUE_account
558489220,17986,2404,305,9695,35,it,14-02-15 10:54,0.12687188,TRUE_account
563022345,18600,1533,996,4875,17,it,14-02-15 10:54,0.649706458,TRUE_account
604758810,1135,53,77,177,0,it,14-02-15 10:54,1.452830189,TRUE_account
835342567,473,3951,4120,500,12,it,14-02-15 10:54,1.042773981,TRUE_account
1092912044,532,212,242,0,0,it,14-02-15 10:54,1.141509434,TRUE_account
1126202310,140,27,51,1,0,it,14-02-15 10:54,1.888888889,TRUE_account
9011502,2423,842,38,0,49,en,14-02-15 10:54,0.045130641,TRUE_account
52491055,12197,415,382,116,21,en,14-02-15 10:54,0.920481928,TRUE_account
55532545,4375,521,487,27,2,it,14-02-15 10:54,0.934740883,TRUE_account
16043064,36911,202,133,268,8,en,14-02-15 10:54,0.658415842,TRUE_account
20308222,3329,232,182,261,3,en,14-02-15 10:54,0.784482759,TRUE_account
33747826,70,11,16,0,1,en,14-02-15 10:54,1.454545455,TRUE_account
45314390,1901,61,173,42,1,it,14-02-15 10:54,2.836065574,TRUE_account
48665791,14835,373,874,451,1,it,14-02-15 10:54,2.343163539,TRUE_account
52108988,10954,314,148,149,8,en,14-02-15 10:54,0.47133758,TRUE_account
